0.986,-0.024,-0.167,-0.002,0.043,0.001,3.317
0.983,-0.024,-0.166,-0.002,0.043,0.001,3.305
0.982,-0.024,-0.166,-0.002,0.043,0.001,3.320
0.981,-0.020,-0.166,-0.002,0.043,0.001,3.328
0.983,-0.022,-0.169,-0.002,0.043,0.001,3.340
0.984,-0.024,-0.168,-0.001,0.043,0.001,3.344
0.985,-0.026,-0.169,-0.001,0.043,0.001,3.403
0.986,-0.025,-0.169,-0.001,0.043,0.001,3.418
0.984,-0.027,-0.167,-0.001,0.043,0.001,3.403
0.983,-0.025,-0.165,-0.001,0.043,0.001,3.380
0.985,-0.023,-0.166,-0.002,0.043,0.001,3.397
0.981,-0.023,-0.164,-0.002,0.043,0.001,3.398
0.983,-0.024,-0.170,-0.002,0.043,0.001,3.388
0.983,-0.024,-0.164,-0.002,0.043,0.001,3.378
0.983,-0.022,-0.170,-0.002,0.043,0.001,3.401
0.985,-0.024,-0.170,-0.002,0.043,0.001,3.363
0.984,-0.025,-0.166,-0.001,0.043,0.001,3.394
0.984,-0.026,-0.166,-0.001,0.043,0.001,3.403
0.986,-0.023,-0.172,-0.002,0.043,0.001,3.395
0.985,-0.023,-0.164,-0.002,0.043,0.001,3.370
0.983,-0.024,-0.164,-0.002,0.043,0.001,3.365
0.982,-0.024,-0.168,-0.002,0.043,0.001,3.386
0.982,-0.023,-0.163,-0.002,0.043,0.001,3.402
0.984,-0.023,-0.167,-0.002,0.043,0.001,3.398
0.985,-0.026,-0.165,-0.001,0.043,0.001,3.418
0.984,-0.027,-0.161,-0.001,0.043,0.001,3.417
0.984,-0.025,-0.168,-0.001,0.043,0.001,3.391
0.984,-0.024,-0.170,-0.002,0.043,0.001,3.410
0.983,-0.024,-0.166,-0.002,0.043,0.001,3.409
0.984,-0.024,-0.165,-0.002,0.043,0.001,3.407
0.983,-0.023,-0.166,-0.002,0.043,0.001,3.400
0.982,-0.023,-0.164,-0.002,0.043,0.001,3.409
0.981,-0.024,-0.163,-0.002,0.043,0.001,3.407
0.985,-0.027,-0.165,-0.001,0.043,0.001,3.399
0.982,-0.027,-0.157,-0.001,0.043,0.001,3.435
0.985,-0.024,-0.166,-0.002,0.043,0.001,3.383
0.984,-0.022,-0.163,-0.002,0.043,0.001,3.429
0.986,-0.023,-0.164,-0.002,0.043,0.001,3.441
0.983,-0.024,-0.167,-0.001,0.043,0.001,3.439
0.983,-0.024,-0.168,-0.002,0.043,0.001,3.428
0.982,-0.023,-0.166,-0.002,0.043,0.001,3.452
0.983,-0.024,-0.166,-0.002,0.043,0.001,3.417
0.982,-0.025,-0.164,-0.002,0.043,0.001,3.386
0.983,-0.024,-0.166,-0.002,0.043,0.001,3.401
0.984,-0.023,-0.167,-0.002,0.043,0.001,3.428
0.985,-0.024,-0.163,-0.002,0.043,0.001,3.407
0.984,-0.025,-0.161,-0.002,0.043,0.001,3.404
0.987,-0.023,-0.167,-0.002,0.043,0.001,3.425
0.984,-0.023,-0.158,-0.002,0.043,0.001,3.459
0.982,-0.024,-0.164,-0.002,0.043,0.001,3.452
0.983,-0.025,-0.160,-0.002,0.043,0.001,3.443
0.983,-0.026,-0.157,-0.002,0.043,0.001,3.406
0.983,-0.025,-0.157,-0.002,0.043,0.001,3.394
0.983,-0.023,-0.158,-0.002,0.043,0.001,3.438
0.983,-0.023,-0.156,-0.002,0.043,0.001,3.461
0.985,-0.023,-0.152,-0.002,0.043,0.001,3.404
0.986,-0.024,-0.155,-0.002,0.043,0.001,3.410
0.983,-0.025,-0.154,-0.002,0.043,0.001,3.435
0.983,-0.024,-0.154,-0.002,0.043,0.001,3.398
0.983,-0.025,-0.153,-0.002,0.043,0.001,3.398
0.982,-0.026,-0.154,-0.002,0.043,0.001,3.403
0.984,-0.025,-0.155,-0.001,0.043,0.001,3.401
0.983,-0.025,-0.158,-0.002,0.043,0.001,3.406
0.983,-0.024,-0.162,-0.002,0.043,0.001,3.444
0.985,-0.024,-0.154,-0.002,0.043,0.001,3.450
0.985,-0.024,-0.162,-0.002,0.043,0.001,3.409
0.984,-0.023,-0.154,-0.002,0.043,0.001,3.427
0.985,-0.023,-0.162,-0.002,0.043,0.001,3.404
0.981,-0.025,-0.155,-0.002,0.043,0.001,3.424
0.982,-0.025,-0.158,-0.001,0.043,0.001,3.429
0.982,-0.024,-0.153,-0.002,0.043,0.001,3.432
0.983,-0.021,-0.158,-0.002,0.043,0.001,3.468
0.983,-0.022,-0.156,-0.002,0.043,0.001,3.441
0.984,-0.024,-0.160,-0.002,0.043,0.001,3.450
0.985,-0.025,-0.159,-0.001,0.043,0.001,3.435
0.985,-0.026,-0.162,-0.001,0.043,0.001,3.408
0.984,-0.025,-0.165,-0.001,0.043,0.001,3.389
0.982,-0.026,-0.163,-0.002,0.043,0.001,3.398
0.982,-0.026,-0.156,-0.002,0.043,0.001,3.418
0.982,-0.025,-0.160,-0.002,0.043,0.001,3.389
0.983,-0.022,-0.153,-0.002,0.043,0.001,3.387
0.983,-0.021,-0.159,-0.002,0.043,0.001,3.400
0.982,-0.022,-0.161,-0.002,0.043,0.001,3.407
0.985,-0.024,-0.163,-0.002,0.043,0.001,3.412
0.985,-0.026,-0.160,-0.001,0.043,0.001,3.424
0.985,-0.025,-0.163,-0.001,0.043,0.001,3.371
0.983,-0.024,-0.158,-0.002,0.043,0.001,3.364
0.984,-0.025,-0.157,-0.002,0.043,0.001,3.365
0.982,-0.026,-0.156,-0.001,0.043,0.001,3.397
0.983,-0.026,-0.155,-0.001,0.043,0.001,3.403
0.983,-0.024,-0.155,-0.002,0.043,0.001,3.394
0.984,-0.023,-0.157,-0.002,0.043,0.001,3.395
0.983,-0.023,-0.157,-0.002,0.043,0.001,3.379
0.986,-0.024,-0.169,-0.002,0.044,0.001,3.362
0.985,-0.024,-0.160,-0.002,0.043,0.001,3.410
0.985,-0.025,-0.163,-0.002,0.043,0.001,3.360
0.980,-0.025,-0.157,-0.002,0.043,0.001,3.357
0.982,-0.026,-0.159,-0.001,0.043,0.001,3.372
0.983,-0.024,-0.161,-0.002,0.043,0.001,3.383
0.982,-0.023,-0.161,-0.002,0.043,0.001,3.407
0.983,-0.024,-0.162,-0.002,0.043,0.001,3.409
0.985,-0.023,-0.158,-0.002,0.043,0.001,3.391
0.984,-0.024,-0.160,-0.002,0.043,0.001,3.398
0.985,-0.024,-0.162,-0.002,0.043,0.001,3.447
0.985,-0.024,-0.156,-0.002,0.043,0.001,3.467
0.984,-0.026,-0.158,-0.002,0.043,0.001,3.413
0.982,-0.025,-0.160,-0.002,0.043,0.001,3.417
0.983,-0.023,-0.158,-0.002,0.043,0.001,3.381
0.983,-0.024,-0.159,-0.002,0.043,0.001,3.407
0.984,-0.024,-0.158,-0.002,0.043,0.001,3.434
0.983,-0.025,-0.158,-0.002,0.043,0.001,3.444
0.984,-0.026,-0.158,-0.001,0.043,0.001,3.414
0.985,-0.024,-0.156,-0.002,0.043,0.001,3.414
0.987,-0.023,-0.160,-0.002,0.044,0.001,3.429
0.982,-0.023,-0.159,-0.002,0.043,0.001,3.441
0.982,-0.024,-0.165,-0.002,0.043,0.001,3.385
0.982,-0.023,-0.156,-0.002,0.043,0.001,3.371
0.983,-0.024,-0.165,-0.002,0.043,0.001,3.381
0.981,-0.025,-0.164,-0.002,0.043,0.001,3.382
0.985,-0.026,-0.167,-0.001,0.043,0.001,3.421
0.982,-0.024,-0.162,-0.002,0.043,0.001,3.418
0.986,-0.024,-0.164,-0.002,0.044,0.001,3.390
0.985,-0.024,-0.165,-0.002,0.043,0.001,3.415
0.985,-0.024,-0.162,-0.002,0.043,0.001,3.396
0.982,-0.024,-0.165,-0.002,0.043,0.001,3.392
0.983,-0.022,-0.161,-0.002,0.043,0.001,3.386
0.980,-0.024,-0.162,-0.002,0.043,0.001,3.377
0.984,-0.026,-0.162,-0.001,0.043,0.001,3.367
0.982,-0.026,-0.159,-0.001,0.043,0.001,3.374
0.984,-0.025,-0.162,-0.001,0.043,0.001,3.405
0.984,-0.025,-0.164,-0.001,0.043,0.001,3.388
0.987,-0.025,-0.165,-0.001,0.043,0.001,3.375
0.985,-0.023,-0.161,-0.002,0.043,0.001,3.353
0.984,-0.025,-0.166,-0.002,0.043,0.001,3.370
0.980,-0.026,-0.161,-0.001,0.043,0.001,3.388
0.983,-0.026,-0.165,-0.001,0.043,0.001,3.382
0.982,-0.024,-0.155,-0.002,0.043,0.001,3.373
0.984,-0.022,-0.161,-0.002,0.043,0.001,3.375
0.983,-0.024,-0.160,-0.002,0.043,0.001,3.407
0.984,-0.024,-0.167,-0.002,0.043,0.001,3.395
0.984,-0.024,-0.161,-0.002,0.043,0.001,3.418
0.985,-0.023,-0.165,-0.002,0.043,0.001,3.406
0.983,-0.024,-0.161,-0.001,0.043,0.001,3.409
0.982,-0.024,-0.160,-0.002,0.043,0.001,3.413
0.983,-0.022,-0.168,-0.002,0.043,0.001,3.380
0.983,-0.023,-0.163,-0.002,0.043,0.001,3.374
0.982,-0.026,-0.167,-0.001,0.043,0.001,3.374
0.983,-0.028,-0.153,-0.001,0.043,0.001,3.355
0.985,-0.026,-0.162,-0.001,0.043,0.001,3.366
0.985,-0.022,-0.163,-0.002,0.043,0.001,3.428
0.984,-0.022,-0.161,-0.002,0.043,0.001,3.419
0.985,-0.023,-0.160,-0.002,0.043,0.001,3.390
0.982,-0.022,-0.159,-0.002,0.043,0.001,3.406
0.982,-0.023,-0.166,-0.002,0.043,0.001,3.403
0.982,-0.024,-0.162,-0.002,0.043,0.001,3.442
0.984,-0.026,-0.164,-0.001,0.043,0.001,3.374
0.981,-0.027,-0.166,-0.001,0.043,0.001,3.423
0.985,-0.028,-0.166,-0.001,0.043,0.001,3.418
0.983,-0.025,-0.160,-0.002,0.043,0.001,3.422
0.985,-0.024,-0.160,-0.002,0.043,0.001,3.418
0.985,-0.024,-0.161,-0.002,0.043,0.001,3.413
0.984,-0.025,-0.159,-0.002,0.043,0.001,3.414
0.982,-0.024,-0.155,-0.002,0.043,0.001,3.421
0.981,-0.022,-0.158,-0.002,0.043,0.001,3.406
0.984,-0.023,-0.159,-0.002,0.043,0.001,3.400
0.983,-0.027,-0.163,-0.001,0.043,0.001,3.385
0.982,-0.026,-0.172,-0.001,0.043,0.001,3.415
0.982,-0.021,-0.171,-0.002,0.043,0.001,3.391
0.984,-0.023,-0.168,-0.002,0.043,0.001,3.347
0.985,-0.025,-0.163,-0.002,0.043,0.001,3.397
0.984,-0.026,-0.161,-0.001,0.043,0.001,3.402
0.983,-0.025,-0.165,-0.002,0.043,0.001,3.386
0.981,-0.025,-0.165,-0.002,0.043,0.001,3.417
0.982,-0.026,-0.165,-0.002,0.043,0.001,3.429
0.984,-0.025,-0.165,-0.002,0.043,0.001,3.418
0.983,-0.023,-0.158,-0.002,0.043,0.001,3.424
0.985,-0.024,-0.169,-0.002,0.043,0.001,3.392
0.983,-0.024,-0.164,-0.002,0.043,0.001,3.397
0.984,-0.024,-0.167,-0.002,0.043,0.001,3.374
0.984,-0.023,-0.170,-0.002,0.043,0.001,3.372
0.983,-0.024,-0.167,-0.002,0.043,0.001,3.385
0.984,-0.025,-0.170,-0.002,0.043,0.001,3.355
0.983,-0.025,-0.162,-0.002,0.043,0.001,3.397
0.984,-0.024,-0.160,-0.002,0.043,0.001,3.380
0.982,-0.023,-0.155,-0.002,0.043,0.001,3.393
0.982,-0.025,-0.159,-0.001,0.043,0.001,3.369
0.983,-0.026,-0.165,-0.001,0.043,0.001,3.379
0.985,-0.026,-0.162,-0.001,0.043,0.001,3.396
0.986,-0.023,-0.162,-0.002,0.043,0.001,3.387
0.985,-0.024,-0.161,-0.002,0.043,0.001,3.388
0.983,-0.024,-0.159,-0.002,0.043,0.001,3.407
0.983,-0.023,-0.157,-0.002,0.043,0.001,3.388
0.983,-0.023,-0.160,-0.002,0.043,0.001,3.401
0.983,-0.023,-0.160,-0.002,0.043,0.001,3.435
0.982,-0.024,-0.161,-0.002,0.043,0.001,3.442
0.983,-0.024,-0.159,-0.002,0.043,0.001,3.412
0.982,-0.024,-0.159,-0.002,0.043,0.001,3.415
0.985,-0.025,-0.162,-0.002,0.043,0.001,3.412
0.984,-0.027,-0.169,-0.001,0.043,0.001,3.422
0.985,-0.028,-0.166,-0.001,0.043,0.001,3.442
0.983,-0.026,-0.164,-0.002,0.043,0.001,3.409
0.983,-0.024,-0.161,-0.002,0.043,0.001,3.422
0.982,-0.023,-0.161,-0.002,0.043,0.001,3.402
0.982,-0.024,-0.164,-0.002,0.043,0.001,3.420
0.983,-0.022,-0.161,-0.002,0.043,0.001,3.443
0.984,-0.022,-0.161,-0.002,0.043,0.001,3.418
0.984,-0.024,-0.160,-0.002,0.043,0.001,3.425
0.984,-0.026,-0.161,-0.001,0.043,0.001,3.406
0.984,-0.026,-0.161,-0.001,0.043,0.001,3.394
0.983,-0.025,-0.163,-0.002,0.043,0.001,3.452
0.983,-0.024,-0.161,-0.002,0.043,0.001,3.412
0.983,-0.025,-0.166,-0.002,0.043,0.001,3.379
0.981,-0.025,-0.155,-0.002,0.043,0.001,3.399
0.982,-0.024,-0.159,-0.002,0.043,0.001,3.410
0.984,-0.022,-0.165,-0.002,0.043,0.001,3.414
0.985,-0.024,-0.167,-0.001,0.043,0.001,3.413
0.984,-0.024,-0.163,-0.002,0.043,0.001,3.378
0.984,-0.025,-0.155,-0.002,0.043,0.001,3.374
0.985,-0.023,-0.159,-0.002,0.043,0.001,3.368
0.982,-0.023,-0.161,-0.002,0.043,0.001,3.368
0.982,-0.025,-0.166,-0.002,0.043,0.001,3.387
0.982,-0.027,-0.166,-0.001,0.043,0.001,3.400
