5.853,-0.260,5.955,0.012,0.046,-0.020,20.001
5.903,-0.260,5.843,0.013,0.045,-0.020,19.988
5.841,-0.310,5.968,0.009,0.041,-0.013,20.016
5.813,-0.217,6.131,0.008,0.038,-0.016,20.051
5.839,-0.250,6.006,0.001,0.035,-0.018,20.029
5.829,-0.309,6.031,0.000,0.040,-0.021,19.968
5.857,-0.295,5.948,0.015,0.042,-0.018,19.994
5.872,-0.294,5.931,0.009,0.043,-0.014,19.989
5.864,-0.255,6.063,0.011,0.038,-0.011,20.040
5.842,-0.193,6.012,0.003,0.038,-0.017,20.019
5.862,-0.302,5.944,0.007,0.036,-0.020,19.999
5.835,-0.228,6.001,0.015,0.044,-0.010,20.026
5.818,-0.289,6.042,0.017,0.034,-0.024,19.996
5.836,-0.285,6.030,0.001,0.040,-0.028,19.998
5.818,-0.187,6.103,0.005,0.041,-0.018,20.013
5.833,-0.302,6.042,0.013,0.037,-0.014,20.014
5.817,-0.318,5.983,0.012,0.040,-0.026,20.029
5.826,-0.212,6.096,0.006,0.038,-0.020,20.032
5.871,-0.321,5.974,0.013,0.037,-0.016,19.993
5.837,-0.291,5.983,0.014,0.043,-0.020,19.986
5.861,-0.261,5.970,0.017,0.038,-0.020,20.012
5.877,-0.297,6.019,0.009,0.040,-0.018,20.039
5.821,-0.228,5.988,0.009,0.040,-0.021,20.026
5.866,-0.281,5.988,0.006,0.038,-0.022,20.035
5.861,-0.309,5.898,0.017,0.044,-0.017,20.020
5.829,-0.251,5.959,0.010,0.042,-0.020,19.978
5.866,-0.372,5.981,0.012,0.039,-0.023,20.005
5.841,-0.270,6.047,0.011,0.040,-0.017,20.004
5.864,-0.262,6.043,0.016,0.040,-0.019,19.984
5.823,-0.323,6.020,0.002,0.040,-0.025,20.030
5.857,-0.211,5.910,0.009,0.043,-0.017,19.994
5.876,-0.277,5.903,0.016,0.042,-0.017,19.990
5.823,-0.293,6.084,0.008,0.042,-0.021,20.004
5.842,-0.228,6.050,0.014,0.042,-0.012,20.020
5.842,-0.296,5.974,0.004,0.040,-0.025,20.023
5.806,-0.236,5.995,0.009,0.043,-0.018,20.009
5.825,-0.268,6.002,0.014,0.036,-0.012,20.020
5.859,-0.310,6.011,0.011,0.041,-0.023,19.983
5.834,-0.259,6.082,0.003,0.037,-0.024,20.004
5.861,-0.317,5.958,0.009,0.036,-0.018,20.005
5.850,-0.266,5.930,0.013,0.040,-0.014,20.014
5.846,-0.216,6.027,0.010,0.038,-0.021,20.027
5.865,-0.317,5.952,0.007,0.039,-0.023,20.012
5.861,-0.182,6.033,-0.002,0.047,-0.020,20.024
5.868,-0.250,5.965,0.011,0.040,-0.015,20.020
5.858,-0.297,5.934,0.009,0.038,-0.020,20.016
5.820,-0.241,5.991,0.012,0.037,-0.022,20.029
5.820,-0.273,6.009,0.003,0.033,-0.021,20.010
5.851,-0.262,6.081,0.003,0.038,-0.020,19.985
5.886,-0.249,5.950,0.008,0.042,-0.019,19.985
5.853,-0.377,5.944,0.022,0.039,-0.023,20.007
5.839,-0.252,6.036,0.014,0.038,-0.015,20.036
5.807,-0.268,6.096,0.008,0.034,-0.019,20.030
5.825,-0.303,6.130,0.002,0.038,-0.023,20.035
5.796,-0.211,6.147,0.003,0.042,-0.022,20.054
5.841,-0.281,6.026,0.014,0.036,-0.011,20.009
5.813,-0.311,6.068,0.011,0.035,-0.018,19.982
5.853,-0.258,6.029,0.004,0.042,-0.029,20.019
5.872,-0.298,5.911,0.004,0.042,-0.018,20.015
5.794,-0.278,6.130,0.015,0.037,-0.017,19.999
5.850,-0.263,6.037,0.011,0.040,-0.022,19.991
5.858,-0.301,5.992,0.009,0.038,-0.019,20.018
5.829,-0.250,6.059,0.007,0.036,-0.020,20.066
5.884,-0.237,5.956,0.005,0.037,-0.019,20.059
5.863,-0.288,5.922,0.008,0.041,-0.020,20.046
5.842,-0.305,5.991,0.014,0.044,-0.020,20.007
5.841,-0.348,6.060,0.017,0.034,-0.021,20.009
5.873,-0.270,5.996,-0.003,0.042,-0.022,20.008
5.814,-0.198,6.006,0.008,0.041,-0.012,20.006
5.880,-0.283,5.979,0.010,0.041,-0.014,20.042
5.817,-0.254,6.072,-0.003,0.041,-0.028,20.045
5.837,-0.293,5.892,0.016,0.041,-0.022,20.021
5.856,-0.286,5.878,0.011,0.045,-0.020,19.950
5.851,-0.195,6.038,0.017,0.043,-0.008,19.982
5.829,-0.195,6.114,0.009,0.033,-0.016,20.010
5.794,-0.291,6.144,0.000,0.037,-0.021,20.050
5.863,-0.235,6.012,0.002,0.044,-0.021,20.053
5.877,-0.310,5.954,0.009,0.038,-0.025,20.038
5.805,-0.257,6.081,0.008,0.038,-0.016,20.028
5.874,-0.249,6.012,0.001,0.037,-0.016,20.012
5.876,-0.280,5.972,0.004,0.041,-0.018,20.027
5.843,-0.219,6.028,0.004,0.042,-0.022,20.019
5.889,-0.283,5.954,0.009,0.043,-0.010,20.026
5.837,-0.315,5.985,0.009,0.044,-0.028,20.008
