1.925,-0.107,-0.400,0.007,0.147,-0.008,15.022
1.948,-0.147,-0.452,0.004,0.146,-0.008,15.018
1.968,-0.075,-0.383,0.009,0.140,-0.011,15.041
1.975,-0.117,-0.444,0.009,0.145,-0.009,15.045
1.936,-0.116,-0.465,0.004,0.148,-0.009,15.014
1.948,-0.093,-0.480,0.003,0.146,-0.008,15.027
1.984,-0.153,-0.377,0.004,0.147,-0.013,15.039
1.975,-0.116,-0.454,0.008,0.144,-0.012,15.040
1.939,-0.077,-0.419,0.012,0.144,-0.010,15.040
1.909,-0.158,-0.450,0.008,0.147,-0.011,15.079
2.036,-0.087,-0.335,0.006,0.143,-0.011,15.076
1.944,-0.088,-0.385,0.011,0.144,-0.010,15.036
1.946,-0.098,-0.425,0.006,0.147,-0.010,15.040
1.950,-0.123,-0.457,0.004,0.144,-0.013,15.049
1.947,-0.139,-0.381,0.003,0.146,-0.011,15.023
1.981,-0.093,-0.446,0.007,0.145,-0.003,15.058
1.978,-0.080,-0.438,0.008,0.147,-0.009,15.068
1.897,-0.143,-0.474,0.009,0.144,-0.015,15.056
2.014,-0.138,-0.399,0.013,0.147,-0.011,15.036
1.987,-0.124,-0.351,0.008,0.147,-0.009,15.061
1.908,-0.093,-0.415,0.002,0.144,-0.010,15.036
1.952,-0.069,-0.445,0.005,0.145,-0.012,15.062
1.983,-0.154,-0.422,0.003,0.146,-0.009,15.039
1.948,-0.109,-0.389,0.004,0.141,-0.010,15.023
1.973,-0.069,-0.410,0.008,0.148,-0.013,15.065
1.924,-0.124,-0.447,0.008,0.148,-0.012,15.044
1.995,-0.126,-0.395,0.009,0.143,-0.011,15.040
1.990,-0.130,-0.386,0.008,0.144,-0.010,15.043
1.944,-0.115,-0.469,0.010,0.151,-0.009,15.043
1.939,-0.074,-0.413,0.007,0.145,-0.006,15.042
1.933,-0.121,-0.416,0.005,0.144,-0.006,15.037
2.023,-0.113,-0.426,0.004,0.148,-0.012,15.068
1.961,-0.108,-0.398,0.006,0.146,-0.010,15.068
1.897,-0.105,-0.400,0.006,0.149,-0.009,15.060
2.004,-0.088,-0.488,0.007,0.143,-0.007,15.043
1.961,-0.109,-0.393,0.003,0.141,-0.007,15.047
1.935,-0.131,-0.482,0.011,0.145,-0.012,15.087
