2.084,-0.067,0.018,0.003,0.069,-0.001,NaN
2.083,-0.069,0.017,0.004,0.069,-0.001,NaN
2.085,-0.068,0.018,0.003,0.069,-0.001,NaN
2.082,-0.069,0.019,0.004,0.069,-0.001,NaN
2.086,-0.067,0.016,0.003,0.069,-0.001,NaN
2.083,-0.066,0.016,0.003,0.069,-0.001,NaN
2.084,-0.069,0.014,0.003,0.069,-0.001,NaN
2.083,-0.069,0.015,0.004,0.068,-0.001,NaN
2.083,-0.069,0.016,0.004,0.068,-0.001,NaN
2.084,-0.068,0.012,0.004,0.068,-0.001,NaN
2.082,-0.069,0.014,0.003,0.068,-0.001,NaN
2.084,-0.069,0.015,0.003,0.069,-0.001,NaN
2.082,-0.067,0.022,0.003,0.068,-0.001,NaN
2.085,-0.067,0.018,0.003,0.069,-0.001,NaN
2.083,-0.069,0.015,0.004,0.068,-0.001,NaN
2.085,-0.068,0.017,0.004,0.069,-0.001,NaN
2.084,-0.068,0.016,0.003,0.068,-0.001,NaN
2.082,-0.068,0.016,0.003,0.068,-0.001,NaN
2.083,-0.067,0.014,0.003,0.068,-0.001,NaN
2.082,-0.068,0.012,0.004,0.068,-0.001,NaN
2.085,-0.070,0.003,0.003,0.069,-0.001,NaN
2.083,-0.068,0.014,0.004,0.068,-0.001,NaN
2.082,-0.071,0.007,0.003,0.069,-0.001,NaN
2.081,-0.068,0.016,0.004,0.068,-0.001,NaN
2.083,-0.067,0.010,0.003,0.068,-0.001,NaN
2.082,-0.069,0.015,0.004,0.068,-0.001,NaN
2.083,-0.067,0.016,0.003,0.068,-0.001,NaN
2.082,-0.069,0.018,0.003,0.068,-0.001,NaN
2.083,-0.070,0.022,0.004,0.068,-0.001,NaN
2.084,-0.068,0.020,0.003,0.069,-0.001,NaN
2.082,-0.068,0.024,0.003,0.068,-0.001,NaN
2.082,-0.067,0.024,0.003,0.068,-0.001,NaN
2.082,-0.068,0.024,0.003,0.068,-0.001,NaN
2.081,-0.068,0.017,0.003,0.068,-0.001,NaN
2.082,-0.070,0.015,0.004,0.068,-0.001,NaN
2.082,-0.066,0.028,0.003,0.068,-0.001,NaN
2.084,-0.067,0.015,0.003,0.068,-0.001,NaN
2.081,-0.068,0.028,0.003,0.068,-0.001,NaN
2.082,-0.068,0.017,0.003,0.069,-0.001,NaN
2.081,-0.069,0.027,0.004,0.068,-0.001,NaN
2.083,-0.067,0.020,0.003,0.068,-0.001,NaN
2.082,-0.068,0.014,0.003,0.068,-0.001,NaN
2.082,-0.068,0.025,0.003,0.068,-0.001,NaN
2.082,-0.069,0.020,0.003,0.068,-0.001,NaN
2.084,-0.067,0.026,0.004,0.068,-0.001,NaN
2.083,-0.070,0.018,0.004,0.068,-0.001,NaN
2.082,-0.071,0.022,0.004,0.068,-0.001,NaN
2.082,-0.069,0.013,0.003,0.068,-0.001,NaN
2.082,-0.069,0.015,0.003,0.068,-0.001,NaN
2.080,-0.066,0.019,0.003,0.068,-0.001,NaN
2.082,-0.068,0.025,0.003,0.068,-0.001,NaN
2.082,-0.067,0.027,0.003,0.068,-0.001,NaN
2.083,-0.069,0.027,0.004,0.068,-0.001,NaN
2.081,-0.069,0.027,0.003,0.068,-0.001,NaN
2.082,-0.067,0.029,0.003,0.068,-0.001,NaN
2.082,-0.068,0.033,0.004,0.068,-0.001,NaN
2.083,-0.067,0.025,0.004,0.068,-0.001,NaN
2.083,-0.071,0.023,0.003,0.068,-0.001,NaN
2.083,-0.068,0.026,0.004,0.068,-0.001,NaN
2.084,-0.067,0.017,0.003,0.068,-0.001,NaN
2.080,-0.068,0.031,0.003,0.068,-0.001,NaN
2.083,-0.069,0.016,0.003,0.068,-0.001,NaN
2.080,-0.067,0.030,0.003,0.068,-0.001,NaN
2.082,-0.067,0.023,0.003,0.068,-0.001,NaN
2.080,-0.069,0.021,0.004,0.068,-0.001,NaN
2.081,-0.069,0.028,0.003,0.068,-0.001,NaN
2.084,-0.071,0.026,0.003,0.068,-0.001,NaN
2.080,-0.069,0.031,0.004,0.068,-0.001,NaN
2.084,-0.069,0.020,0.003,0.068,-0.001,NaN
2.081,-0.069,0.034,0.003,0.068,-0.001,NaN
2.082,-0.069,0.028,0.003,0.068,-0.001,NaN
2.083,-0.066,0.028,0.003,0.068,-0.001,NaN
2.083,-0.068,0.026,0.004,0.068,-0.001,NaN
2.084,-0.066,0.022,0.003,0.068,-0.001,NaN
2.082,-0.069,0.035,0.004,0.068,-0.001,NaN
