4.044,-0.391,7.628,0.029,-0.175,-0.002,19.942
4.075,-0.403,7.411,0.024,-0.176,-0.014,19.961
4.036,-0.360,7.645,-0.011,-0.179,-0.018,19.942
3.974,-0.412,7.613,0.026,-0.190,-0.009,19.968
4.010,-0.363,7.467,0.000,-0.179,-0.017,19.972
3.932,-0.396,7.827,0.000,-0.185,-0.026,19.997
4.011,-0.405,7.736,-0.016,-0.184,-0.030,19.965
3.999,-0.447,7.583,0.027,-0.178,-0.005,19.979
3.974,-0.375,7.669,0.038,-0.184,0.006,19.972
3.991,-0.449,7.698,0.035,-0.176,-0.003,19.947
3.966,-0.467,7.652,0.032,-0.179,-0.017,19.957
4.100,-0.340,7.436,0.032,-0.182,-0.010,19.970
4.109,-0.306,7.447,0.028,-0.180,-0.003,19.958
4.053,-0.514,7.492,0.023,-0.186,-0.013,19.973
4.073,-0.324,7.505,0.011,-0.186,-0.004,19.967
4.008,-0.393,7.494,0.038,-0.179,-0.005,19.988
3.908,-0.376,7.675,0.039,-0.178,0.004,19.960
4.028,-0.472,7.699,0.032,-0.185,-0.024,19.948
4.050,-0.346,7.492,0.018,-0.180,-0.007,19.938
4.013,-0.383,7.646,0.005,-0.180,-0.003,19.943
4.054,-0.429,7.525,0.018,-0.169,-0.021,19.961
4.030,-0.425,7.652,0.021,-0.178,-0.013,19.980
4.071,-0.417,7.448,0.012,-0.186,-0.015,19.977
4.055,-0.389,7.395,0.037,-0.182,0.002,19.962
4.109,-0.427,7.644,0.020,-0.180,-0.018,19.962
4.013,-0.446,7.482,0.032,-0.182,-0.018,19.958
4.024,-0.459,7.626,0.015,-0.172,-0.012,19.967
3.904,-0.442,7.684,0.008,-0.173,-0.034,19.948
4.000,-0.518,8.199,0.017,-0.165,-0.014,19.941
3.904,-0.492,7.756,0.036,-0.154,-0.003,19.945
4.042,-0.588,7.563,0.032,-0.153,-0.014,19.972
3.954,-0.564,7.803,0.045,-0.154,-0.012,19.951
3.974,-0.543,7.629,0.021,-0.168,-0.012,19.939
4.055,-0.427,7.570,0.030,-0.174,0.006,19.966
3.970,-0.433,7.697,0.032,-0.176,-0.008,19.990
3.943,-0.429,7.730,0.041,-0.184,-0.006,19.961
4.012,-0.396,7.593,0.022,-0.172,-0.007,19.957
4.064,-0.386,7.600,0.025,-0.177,-0.009,19.941
4.122,-0.420,7.582,0.027,-0.179,-0.014,19.977
4.073,-0.400,7.566,0.036,-0.183,-0.010,19.953
4.000,-0.431,7.354,0.023,-0.174,-0.001,19.976
4.065,-0.468,7.503,0.037,-0.175,-0.009,19.945
4.034,-0.438,7.568,0.036,-0.180,-0.012,19.960
4.027,-0.380,7.429,0.010,-0.186,-0.007,19.988
4.068,-0.349,7.422,0.004,-0.170,-0.014,19.989
4.005,-0.539,7.773,0.053,-0.168,-0.011,19.939
4.054,-0.368,7.585,0.005,-0.179,-0.014,19.951
4.078,-0.427,7.572,0.030,-0.182,-0.016,19.930
4.029,-0.360,7.349,0.011,-0.180,-0.005,19.960
4.075,-0.475,7.457,0.040,-0.175,-0.013,19.943
4.094,-0.383,7.479,0.020,-0.174,-0.017,19.948
4.041,-0.394,7.679,0.027,-0.188,0.001,19.950
4.084,-0.433,7.433,0.011,-0.173,-0.014,19.939
4.060,-0.389,7.414,0.022,-0.173,-0.012,19.965
4.010,-0.539,7.589,0.022,-0.156,-0.004,19.978
3.888,-0.642,7.704,0.053,-0.151,-0.015,19.949
4.019,-0.467,7.810,0.038,-0.161,-0.004,19.960
3.923,-0.550,7.908,0.031,-0.154,-0.013,19.964
3.929,-0.560,7.933,0.017,-0.168,-0.013,19.955
3.904,-0.518,7.902,0.011,-0.166,-0.015,19.980
3.977,-0.507,8.026,0.014,-0.161,-0.011,19.982
4.007,-0.475,7.780,0.022,-0.167,-0.005,19.984
3.979,-0.413,7.497,0.033,-0.175,-0.005,19.975
4.031,-0.462,7.518,0.034,-0.180,-0.012,19.947
4.023,-0.443,7.573,0.043,-0.188,-0.007,19.962
4.087,-0.407,7.499,0.022,-0.187,-0.009,19.979
4.063,-0.467,7.578,0.030,-0.178,-0.010,19.953
4.058,-0.369,7.491,0.017,-0.189,-0.017,19.952
4.035,-0.526,7.478,0.053,-0.175,-0.016,19.970
4.118,-0.341,7.522,0.034,-0.177,-0.002,19.992
4.040,-0.410,7.551,0.020,-0.179,-0.005,19.961
4.096,-0.445,7.465,0.022,-0.177,-0.015,19.948
4.123,-0.402,7.230,0.013,-0.178,-0.025,19.949
4.078,-0.357,7.415,0.009,-0.180,-0.015,19.937
3.995,-0.407,7.563,0.025,-0.189,-0.009,19.955
4.056,-0.321,7.453,0.009,-0.170,-0.007,19.955
4.136,-0.466,7.379,0.014,-0.174,-0.023,19.946
4.118,-0.485,7.537,0.020,-0.182,-0.014,19.975
4.021,-0.334,7.506,0.013,-0.181,-0.006,19.942
3.994,-0.365,7.389,0.014,-0.181,-0.011,19.959
4.111,-0.472,7.450,0.020,-0.178,-0.024,19.970
3.978,-0.395,7.611,0.035,-0.182,-0.006,19.964
4.132,-0.343,7.502,0.010,-0.184,-0.008,19.963
4.027,-0.434,7.483,0.013,-0.180,-0.018,19.964
3.979,-0.482,7.506,0.034,-0.185,-0.011,19.973
4.079,-0.390,7.506,0.034,-0.174,-0.000,19.942
4.098,-0.396,7.411,0.035,-0.185,-0.004,19.937
3.980,-0.398,7.721,0.019,-0.179,-0.015,19.956
4.033,-0.437,7.437,0.025,-0.188,-0.013,19.983
4.088,-0.438,7.472,0.024,-0.174,-0.010,19.964
4.109,-0.402,7.538,0.034,-0.175,-0.002,19.963
4.052,-0.427,7.567,0.029,-0.177,-0.009,19.956
4.023,-0.528,7.583,0.038,-0.184,-0.018,19.958
3.994,-0.349,7.715,0.023,-0.185,-0.009,19.975
3.985,-0.372,7.736,0.009,-0.184,-0.003,19.954
4.052,-0.368,7.617,0.037,-0.181,-0.000,19.925
4.027,-0.475,7.504,0.034,-0.179,-0.015,19.962
4.032,-0.437,7.453,0.017,-0.175,-0.016,19.950
4.002,-0.412,7.663,-0.015,-0.181,-0.030,19.970
4.032,-0.433,7.569,0.025,-0.176,-0.009,19.931
3.990,-0.360,7.635,-0.001,-0.187,-0.023,19.949
4.002,-0.490,7.763,0.038,-0.185,-0.019,19.955
4.022,-0.337,7.523,0.021,-0.175,-0.002,19.971
4.097,-0.342,7.446,0.014,-0.187,-0.004,19.971
3.967,-0.502,7.545,0.041,-0.176,-0.010,20.011
4.028,-0.412,7.416,0.046,-0.181,-0.007,19.992
4.002,-0.370,7.708,0.010,-0.177,-0.016,19.990
4.079,-0.449,7.597,0.017,-0.180,-0.013,19.966
4.036,-0.462,7.536,0.034,-0.183,-0.011,19.970
3.975,-0.385,7.688,0.039,-0.182,0.002,19.979
3.915,-0.451,7.698,0.048,-0.188,0.007,19.978
3.942,-0.428,7.619,0.028,-0.179,-0.006,19.988
3.999,-0.484,7.752,0.037,-0.180,-0.009,19.969
4.067,-0.400,7.786,0.033,-0.180,-0.012,19.968
4.075,-0.405,7.497,0.031,-0.174,-0.012,19.930
4.093,-0.471,7.743,0.028,-0.182,-0.020,19.948
4.053,-0.301,7.415,0.024,-0.181,-0.001,20.003
4.008,-0.439,7.553,0.016,-0.185,-0.009,19.965
3.951,-0.483,7.763,0.058,-0.184,0.005,19.982
3.955,-0.315,7.622,0.032,-0.174,0.012,19.961
4.011,-0.479,7.532,0.044,-0.181,-0.018,19.937
4.051,-0.388,7.530,0.026,-0.186,-0.013,19.944
4.030,-0.330,7.561,-0.019,-0.179,-0.008,19.974
